From Date;To Date;Station;PM2.5;NO;NO2;NOx;CO;Ozone;RF;RF;RF;RF;TOT-RF;
12-11-2022 00:00;13-11-2022 00:00;vikas_sadan;122.04;22.56;14.99;37.58;1.19;30.4;0;0;0;0;0;
13-11-2022 00:00;14-11-2022 00:00;vikas_sadan;108.39;22.58;14.95;37.52;1.19;30.34;0;0;0;0;0;
14-11-2022 00:00;15-11-2022 00:00;vikas_sadan;103.83;23.78;15.46;36.81;1.1;31.14;0;0;0;0;0;
15-11-2022 00:00;16-11-2022 00:00;vikas_sadan;84.65;23.38;15.35;37.74;1.53;30.07;0;0;0;0;0;
16-11-2022 00:00;17-11-2022 00:00;vikas_sadan;94.65;22.68;15.09;37.36;1.06;30.42;0;0;0;0;0;
17-11-2022 00:00;18-11-2022 00:00;vikas_sadan;101.22;24.84;17.64;56.95;0.75;35.06;0;0;0;0;0;
18-11-2022 00:00;19-11-2022 00:00;vikas_sadan;119.36;25.68;17.73;61.47;1.27;22.45;0;0;0;0;0;
19-11-2022 00:00;20-11-2022 00:00;vikas_sadan;132.81;23.69;16.42;50.43;1.18;28.6;0;0;0;0;0;
20-11-2022 00:00;21-11-2022 00:00;vikas_sadan;144.19;24.39;17.11;55.15;0.72;15.38;0.01;0.01;0.01;0.01;0.8;
21-11-2022 00:00;22-11-2022 00:00;vikas_sadan;115.29;24.34;17.1;55.62;0.79;28.01;0;0;0;0;0;
22-11-2022 00:00;23-11-2022 00:00;vikas_sadan;100.08;24.32;17.22;55.66;0.76;11.63;0;0;0;0;0;
23-11-2022 00:00;24-11-2022 00:00;vikas_sadan;84.13;24.64;17.2;55.59;0.98;26.63;0;0;0;0;0;
24-11-2022 00:00;25-11-2022 00:00;vikas_sadan;85.21;23.87;16.76;52.54;0.88;49.95;0;0;0;0;0;
25-11-2022 00:00;26-11-2022 00:00;vikas_sadan;174.47;26.86;18.7;69.86;1.06;22.61;0;0;0;0;0;
26-11-2022 00:00;27-11-2022 00:00;vikas_sadan;123.71;24.48;17.19;55.81;1.12;35.12;0;0;0;0;0;
27-11-2022 00:00;28-11-2022 00:00;vikas_sadan;131.42;24.46;17.28;55.84;1.29;22.29;0;0;0;0;0;
28-11-2022 00:00;29-11-2022 00:00;vikas_sadan;164.42;24.55;17.13;55.39;1.21;38.67;0;0;0;0;0;
29-11-2022 00:00;30-11-2022 00:00;vikas_sadan;156.45;24.73;17.34;56.52;1.19;31.06;0;0;0;0;0;
30-11-2022 00:00;01-12-2022 00:00;vikas_sadan;154.5;25.22;17.47;44.06;0.69;27.02;0;0;0;0;0;
01-12-2022 00:00;02-12-2022 00:00;vikas_sadan;143.91;25.8;19.14;43.83;0.99;25.14;0;0;0;0;0.2;
02-12-2022 00:00;03-12-2022 00:00;vikas_sadan;157.75;26.67;19.52;44.66;1.19;32.51;0;0;0;0;0;
03-12-2022 00:00;04-12-2022 00:00;vikas_sadan;156.99;26.32;19.44;44.77;1.19;25.1;0;0;0;0;0.4;
04-12-2022 00:00;05-12-2022 00:00;vikas_sadan;173.99;26.14;19.53;44.63;0.85;19.28;0;0;0;0;0;
05-12-2022 00:00;06-12-2022 00:00;vikas_sadan;139.42;26.02;20.17;48.46;1.02;33.55;0;0;0;0;0.2;
06-12-2022 00:00;07-12-2022 00:00;vikas_sadan;130.57;27.01;21.21;51.32;0.85;23.14;0;0;0;0;0;
07-12-2022 00:00;08-12-2022 00:00;vikas_sadan;83.29;27.62;20.56;54.64;0.75;15.96;0;0;0;0;0;
08-12-2022 00:00;09-12-2022 00:00;vikas_sadan;101.41;26.92;22.25;57.64;0.93;7.63;0;0;0;0;0.2;
09-12-2022 00:00;10-12-2022 00:00;vikas_sadan;104.44;27.28;23.51;53.47;1.11;9.28;0;0;0;0;0;
10-12-2022 00:00;11-12-2022 00:00;vikas_sadan;139.5;27.31;23.52;53.45;1.1;13.03;0;0;0;0;0;
11-12-2022 00:00;12-12-2022 00:00;vikas_sadan;90.33;27.28;23.49;53.47;0.76;15.37;0.08;0.08;0.08;0.08;7.6;
12-12-2022 00:00;13-12-2022 00:00;vikas_sadan;56.61;27.31;23.52;53.44;0.87;10.95;0;0;0;0;0.2;
13-12-2022 00:00;14-12-2022 00:00;vikas_sadan;60.81;27.35;23.36;53.31;0.81;23.89;0;0;0;0;0;
14-12-2022 00:00;15-12-2022 00:00;vikas_sadan;76.68;27.42;23.43;53.53;0.85;17.13;0;0;0;0;0;
15-12-2022 00:00;16-12-2022 00:00;vikas_sadan;87.26;25.52;25.2;49.2;0.84;19.32;0;0;0;0;0;
16-12-2022 00:00;17-12-2022 00:00;vikas_sadan;100.04;25.68;25.24;49.13;1.08;20.16;0;0;0;0;0.2;
17-12-2022 00:00;18-12-2022 00:00;vikas_sadan;150.72;25.7;25.06;49.29;1.1;25.36;0;0;0;0;0;
18-12-2022 00:00;19-12-2022 00:00;vikas_sadan;171.22;25.69;25.26;49.41;1.1;42.11;0;0;0;0;0.4;
19-12-2022 00:00;20-12-2022 00:00;vikas_sadan;254.85;23.73;25.67;50.29;1.17;36.57;0;0;0;0;0.2;
20-12-2022 00:00;21-12-2022 00:00;vikas_sadan;216.14;22.08;25.56;59.01;1;46.65;0;0;0;0;0;
21-12-2022 00:00;22-12-2022 00:00;vikas_sadan;186.29;21.89;25.45;59.15;0.94;61.54;0;0;0;0;0;
22-12-2022 00:00;23-12-2022 00:00;vikas_sadan;144.05;22.01;25.67;59.1;0.98;57.84;0;0;0;0;0;
23-12-2022 00:00;24-12-2022 00:00;vikas_sadan;204.36;21.92;25.57;59.25;1.05;59.88;0;0;0;0;0;
24-12-2022 00:00;25-12-2022 00:00;vikas_sadan;75.91;21.96;25.33;59.2;0.76;38.37;0;0;0;0;0;
25-12-2022 00:00;26-12-2022 00:00;vikas_sadan;105.85;21.93;25.89;59.11;1.01;36.74;0;0;0;0;0;
26-12-2022 00:00;27-12-2022 00:00;vikas_sadan;179.05;22.1;25.49;59.14;0.96;52.21;0;0;0;0;0;
27-12-2022 00:00;28-12-2022 00:00;vikas_sadan;91.81;16.68;22.04;48.47;0.92;53.35;0;0;0;0;0.2;
28-12-2022 00:00;29-12-2022 00:00;vikas_sadan;104.19;14.51;20.51;41.29;0.82;43.52;0;0;0;0;0;
29-12-2022 00:00;30-12-2022 00:00;vikas_sadan;116.17;14.2;20.28;39.31;0.81;51.06;0;0;0;0;0;
30-12-2022 00:00;31-12-2022 00:00;vikas_sadan;172.3;14.37;20.72;40.44;0.78;66.43;0;0;0;0;0;
31-12-2022 00:00;01-01-2023 00:00;vikas_sadan;113.56;14.16;20.67;40.06;1.02;67.97;0;0;0;0;0;
01-01-2023 00:00;02-01-2023 00:00;vikas_sadan;79.61;14.32;20.53;40.2;1.01;85.58;0;0;0;0;0;
02-01-2023 00:00;03-01-2023 00:00;vikas_sadan;169.75;14.39;20.71;40.78;1.16;72.09;0;0;0;0;0.2;
03-01-2023 00:00;04-01-2023 00:00;vikas_sadan;183.95;13.92;20.53;39.52;0.99;54.76;0;0;0;0;0;
04-01-2023 00:00;05-01-2023 00:00;vikas_sadan;131.49;14.35;20.76;40.43;1.02;82.26;0;0;0;0;0;
05-01-2023 00:00;06-01-2023 00:00;vikas_sadan;130.85;15.02;22.83;40.23;1.01;70.24;0;0;0;0;0;
06-01-2023 00:00;07-01-2023 00:00;vikas_sadan;197.75;15.18;24.53;40.25;1.05;20.05;0;0;0;0;0;
07-01-2023 00:00;08-01-2023 00:00;vikas_sadan;150.25;15.33;24.43;40.5;1.05;56.72;0;0;0;0;0;
08-01-2023 00:00;09-01-2023 00:00;vikas_sadan;145.62;15.22;24.37;40.33;1.04;14.5;0;0;0;0;0;
09-01-2023 00:00;10-01-2023 00:00;vikas_sadan;271.03;15.09;24.56;40.19;1.12;41.61;0;0;0;0;0.2;
10-01-2023 00:00;11-01-2023 00:00;vikas_sadan;156.2;15.06;24.45;39.06;0.9;13.08;0;0;0;0;0;
11-01-2023 00:00;12-01-2023 00:00;vikas_sadan;103.15;15.26;24.49;40.09;0.68;42.66;0.01;0.01;0.01;0.01;1.4;
12-01-2023 00:00;13-01-2023 00:00;vikas_sadan;134;16.08;25.86;41.89;0.89;46.07;0.01;0.01;0.01;0.01;0.6;
13-01-2023 00:00;14-01-2023 00:00;vikas_sadan;144.62;17.16;29.34;41.66;0.89;68.91;0.02;0.02;0.02;0.02;1.8;
14-01-2023 00:00;15-01-2023 00:00;vikas_sadan;99.69;17.2;29.38;41.94;0.81;26.04;0;0;0;0;0;
15-01-2023 00:00;16-01-2023 00:00;vikas_sadan;65.75;17.24;29.38;41.92;0.85;65.5;0;0;0;0;0;
16-01-2023 00:00;17-01-2023 00:00;vikas_sadan;98.05;17.21;29.31;41.93;0.89;64.76;0.03;0.03;0.03;0.03;2.4;
17-01-2023 00:00;18-01-2023 00:00;vikas_sadan;98.97;17.2;29.35;41.97;0.9;44.69;0;0;0;0;0;
18-01-2023 00:00;19-01-2023 00:00;vikas_sadan;150.07;17.21;29.45;41.99;1.08;44.53;0;0;0;0;0;
19-01-2023 00:00;20-01-2023 00:00;vikas_sadan;165.48;17.2;29.34;41.77;0.83;35.69;0.03;0.03;0.03;0.03;3;
20-01-2023 00:00;21-01-2023 00:00;vikas_sadan;70.41;17.21;29.42;42.16;0.73;41.87;0.01;0.01;0.01;0.01;1;
21-01-2023 00:00;22-01-2023 00:00;vikas_sadan;145.59;17.14;29.37;41.88;1.34;36.78;0.01;0.01;0.01;0.01;0.8;
22-01-2023 00:00;23-01-2023 00:00;vikas_sadan;191.85;17.25;29.3;42.12;1.21;62.49;0;0;0;0;0;
23-01-2023 00:00;24-01-2023 00:00;vikas_sadan;147.33;17.17;29.29;42.18;1.09;26.47;0;0;0;0;0;
24-01-2023 00:00;25-01-2023 00:00;vikas_sadan;101.26;16.8;29.53;40.94;0.62;33.36;0;0;0;0;0;
25-01-2023 00:00;26-01-2023 00:00;vikas_sadan;84.87;17.17;29.32;42.08;0.78;87.21;0;0;0;0;0;
26-01-2023 00:00;27-01-2023 00:00;vikas_sadan;106.08;17.25;29.31;42.18;0.86;38.77;0;0;0;0;0.2;
27-01-2023 00:00;28-01-2023 00:00;vikas_sadan;93.41;17.24;29.38;42.23;0.87;60.67;0;0;0;0;0;
28-01-2023 00:00;29-01-2023 00:00;vikas_sadan;111.68;17.16;29.56;42.16;1.11;67.04;0;0;0;0;0;
29-01-2023 00:00;30-01-2023 00:00;vikas_sadan;138.29;17.28;29.51;42.3;0.85;80.47;0.13;0.13;0.13;0.13;11.8;
30-01-2023 00:00;31-01-2023 00:00;vikas_sadan;41.65;17.21;29.36;41.92;0.78;82.69;0.13;0.13;0.13;0.13;12;
31-01-2023 00:00;01-02-2023 00:00;vikas_sadan;51.12;17.19;29.38;41.9;0.83;63.58;0;0;0;0;0;
01-02-2023 00:00;02-02-2023 00:00;vikas_sadan;59.93;17.78;30.65;47.74;1.18;54.25;0;0;0;0;0;
02-02-2023 00:00;03-02-2023 00:00;vikas_sadan;73.17;18.15;30.31;46.93;0.97;94.06;0;0;0;0;0;
03-02-2023 00:00;04-02-2023 00:00;vikas_sadan;83.58;18.31;30.26;47.06;1.57;49.91;0;0;0;0;0;
04-02-2023 00:00;05-02-2023 00:00;vikas_sadan;102.04;18.31;30.2;47.21;1.05;46.16;0;0;0;0;0;
05-02-2023 00:00;06-02-2023 00:00;vikas_sadan;88.44;17.55;30.16;47.36;1.1;59.74;0;0;0;0;0;
06-02-2023 00:00;07-02-2023 00:00;vikas_sadan;110.34;18.24;30.24;47.11;1.25;43.07;0;0;0;0;0;
07-02-2023 00:00;08-02-2023 00:00;vikas_sadan;91.5;18.32;30.28;47.18;0.85;59.44;0;0;0;0;0;
08-02-2023 00:00;09-02-2023 00:00;vikas_sadan;64.14;18.34;30.14;47.25;1.14;90.15;0;0;0;0;0;
09-02-2023 00:00;10-02-2023 00:00;vikas_sadan;94.52;18.34;30.18;47.25;1.14;73.53;0;0;0;0;0;
10-02-2023 00:00;11-02-2023 00:00;vikas_sadan;94.22;18.36;30.17;47.16;1.3;98.83;0;0;0;0;0;
11-02-2023 00:00;12-02-2023 00:00;vikas_sadan;103.69;18.16;30.2;47.14;1.43;57.62;0;0;0;0;0;
12-02-2023 00:00;13-02-2023 00:00;vikas_sadan;63.58;18.28;30.28;47.11;0.85;67.88;0;0;0;0;0;
13-02-2023 00:00;14-02-2023 00:00;vikas_sadan;60.54;18.32;30.12;47.19;0.89;45.58;0;0;0;0;0;
14-02-2023 00:00;15-02-2023 00:00;vikas_sadan;108.47;18.29;30.31;47.41;1;44.93;0;0;0;0;0;
15-02-2023 00:00;16-02-2023 00:00;vikas_sadan;80.55;18.3;30.21;47.3;1.5;75.96;0;0;0;0;0;
16-02-2023 00:00;17-02-2023 00:00;vikas_sadan;127.75;18.31;30.33;47.1;2.09;59.32;0;0;0;0;0;
17-02-2023 00:00;18-02-2023 00:00;vikas_sadan;156.38;18.24;30.3;47.25;1.77;41.61;0;0;0;0;0;
18-02-2023 00:00;19-02-2023 00:00;vikas_sadan;153.19;18.32;30.12;47.29;1.66;65.93;0;0;0;0;0;
19-02-2023 00:00;20-02-2023 00:00;vikas_sadan;142.25;18.31;30.17;47.21;1.83;44.63;0;0;0;0;0;
20-02-2023 00:00;21-02-2023 00:00;vikas_sadan;114.96;18.31;30.28;47.31;1.19;61.88;0;0;0;0;0;
21-02-2023 00:00;22-02-2023 00:00;vikas_sadan;97.08;18.32;30.21;47.14;1.63;76.64;0;0;0;0;0;
22-02-2023 00:00;23-02-2023 00:00;vikas_sadan;104.58;18.33;30.19;47.15;1.87;79.31;0;0;0;0;0;
23-02-2023 00:00;24-02-2023 00:00;vikas_sadan;70.47;18.35;30.35;47.34;0.47;81.4;0;0;0;0;0;
24-02-2023 00:00;25-02-2023 00:00;vikas_sadan;62.1;25.15;41.28;56.49;0.62;35.48;0;0;0;0;0;
25-02-2023 00:00;26-02-2023 00:00;vikas_sadan;349.18;24.75;40.79;56.35;0.76;54.9;0;0;0;0;0;
26-02-2023 00:00;27-02-2023 00:00;vikas_sadan;94.76;25.09;40.68;56.18;0.78;80.21;0;0;0;0;0;
27-02-2023 00:00;28-02-2023 00:00;vikas_sadan;114.3;25.31;41.82;56.44;0.64;60.83;0;0;0;0;0;
28-02-2023 00:00;01-03-2023 00:00;vikas_sadan;92.52;24.45;40.58;55.78;0.78;57.77;0;0;0;0;0;
01-03-2023 00:00;02-03-2023 00:00;vikas_sadan;61.83;24.71;40.01;54.89;0.99;64.24;0;0;0;0;0.4;
02-03-2023 00:00;03-03-2023 00:00;vikas_sadan;74.49;24.89;40.74;56.34;0.5;64.36;0;0;0;0;0;
03-03-2023 00:00;04-03-2023 00:00;vikas_sadan;52.07;24.99;41.61;56.43;1.09;58.6;0;0;0;0;0;
04-03-2023 00:00;05-03-2023 00:00;vikas_sadan;52.19;24.91;40.46;55.71;0.37;74.9;0;0;0;0;0;
05-03-2023 00:00;06-03-2023 00:00;vikas_sadan;50.47;25.14;41;56.46;0.57;88.89;0;0;0;0;0;
06-03-2023 00:00;07-03-2023 00:00;vikas_sadan;57.38;25.02;40.35;55.78;0.52;56.87;0;0;0;0;0;
07-03-2023 00:00;08-03-2023 00:00;vikas_sadan;69.84;25.05;40.37;56;1.46;63.45;0;0;0;0;0;
08-03-2023 00:00;09-03-2023 00:00;vikas_sadan;70.74;24.47;41.51;56.76;0.91;48.78;0;0;0;0;0;
09-03-2023 00:00;10-03-2023 00:00;vikas_sadan;38.7;23.53;38.02;53.73;0.51;71.05;0;0;0;0;0;
10-03-2023 00:00;11-03-2023 00:00;vikas_sadan;57.19;24.74;40.43;55.94;1.23;57.07;0;0;0;0;0;
11-03-2023 00:00;12-03-2023 00:00;vikas_sadan;57.46;25.02;40.71;55.33;0.81;57.86;0;0;0;0;0;
12-03-2023 00:00;13-03-2023 00:00;vikas_sadan;93.62;24.03;38.69;54.15;1.21;60.56;0;0;0;0;0;
13-03-2023 00:00;14-03-2023 00:00;vikas_sadan;69.14;25.13;40.42;55.36;1.59;51.08;0;0;0;0;0;
14-03-2023 00:00;15-03-2023 00:00;vikas_sadan;56.69;24.78;40.55;55.76;1.72;51.6;0;0;0;0;0;
15-03-2023 00:00;16-03-2023 00:00;vikas_sadan;40.01;24.61;40.82;56.02;1.41;55.96;0;0;0;0;0;
16-03-2023 00:00;17-03-2023 00:00;vikas_sadan;39.94;24.85;40.75;55.87;1;68.98;0;0;0;0;0;
17-03-2023 00:00;18-03-2023 00:00;vikas_sadan;65.29;24.5;40.45;55.15;2.01;61.2;0;0;0;0;0;
18-03-2023 00:00;19-03-2023 00:00;vikas_sadan;54.27;25.88;41.59;56.86;1.55;64.66;0.59;0.59;0.59;0.59;49.2;
19-03-2023 00:00;20-03-2023 00:00;vikas_sadan;35.33;24.88;40.99;56.59;0.99;44.5;0;0;0;0;0;
20-03-2023 00:00;21-03-2023 00:00;vikas_sadan;28.66;29.3;47.35;61.86;0.87;90.9;0.03;0.03;0.03;0.03;1.6;
21-03-2023 00:00;22-03-2023 00:00;vikas_sadan;36;25.62;42.32;57.34;1.49;48.36;0;0;0;0;0;
22-03-2023 00:00;23-03-2023 00:00;vikas_sadan;36.95;25.21;40.7;56.77;0.46;15.61;0;0;0;0;0;
23-03-2023 00:00;24-03-2023 00:00;vikas_sadan;38.82;24.54;40.57;55.98;0.88;28.24;0;0;0;0;0;
24-03-2023 00:00;25-03-2023 00:00;vikas_sadan;81.62;27.13;44.07;59.63;1.14;23.9;0.07;0.07;0.07;0.07;5;
25-03-2023 00:00;25-03-2023 00:00;vikas_sadan;0;0;0;0;0;0;0;0;0;0;0;
