From Date;To Date;Station;PM2.5;PM10;NO;NO2;NOx;CO;Ozone;CO2;RF
31-12-2017 00:00;01-01-2018 00:00;NISE;259.19;439.84;97.27;24.28;111.28;3.74;17.81;0;0
01-01-2018 00:00;02-01-2018 00:00;NISE;379.53;17.16;48.84;22.71;71.55;4.21;21.69;0;0
02-01-2018 00:00;03-01-2018 00:00;NISE;356.17;0;45.98;20.47;66.45;4.2;17.48;0;0
03-01-2018 00:00;04-01-2018 00:00;NISE;264.92;457.12;48.88;19.25;68.13;3.6;15.03;0;0
04-01-2018 00:00;05-01-2018 00:00;NISE;198.83;355.09;54.9;21.95;76.85;3.55;19.39;0;0
05-01-2018 00:00;06-01-2018 00:00;NISE;303.11;397.83;41.8;21.53;63.33;4;18.55;0;0
06-01-2018 00:00;07-01-2018 00:00;NISE;358.91;408.69;64.97;24.15;89.12;4.34;18.04;0;0
07-01-2018 00:00;08-01-2018 00:00;NISE;234.35;443.18;60.34;22.96;79.27;4.43;19.77;0;0
08-01-2018 00:00;09-01-2018 00:00;NISE;183.86;338.35;50.06;23.29;73.35;4.24;22.5;0;0
09-01-2018 00:00;10-01-2018 00:00;NISE;269.98;438.48;44.24;23.08;67.32;4.36;21.99;0;0
10-01-2018 00:00;11-01-2018 00:00;NISE;166.69;250.32;23.02;30.87;53.89;4.27;31.2;0;0
11-01-2018 00:00;12-01-2018 00:00;NISE;137.73;228.03;18.69;29.41;48.1;4.21;29.98;0;0
12-01-2018 00:00;13-01-2018 00:00;NISE;152.27;312.67;59.96;20.03;62.77;4.17;15.68;0;0
13-01-2018 00:00;14-01-2018 00:00;NISE;229.48;382.52;54.04;21.09;75.13;4.38;18.32;0;0
14-01-2018 00:00;15-01-2018 00:00;NISE;187.48;311.15;41.96;23.82;65.78;4.43;22.39;0;0
15-01-2018 00:00;16-01-2018 00:00;NISE;234.11;311.96;53.14;25.96;73.38;3.12;24.49;0;0
16-01-2018 00:00;17-01-2018 00:00;NISE;105.12;223.4;22.93;30.43;53.36;1.76;31.86;0;0
17-01-2018 00:00;18-01-2018 00:00;NISE;294.7;399.44;96.1;24.3;86.83;1.97;20.35;0;0
18-01-2018 00:00;19-01-2018 00:00;NISE;290.67;323.83;91.97;22.91;89.98;2.17;19.97;0;0
19-01-2018 00:00;20-01-2018 00:00;NISE;314.13;671.78;57.71;26.89;78.91;2.34;23.31;0;0
20-01-2018 00:00;21-01-2018 00:00;NISE;122.19;0;37.94;32.68;70.62;2.26;28.25;0;0
21-01-2018 00:00;22-01-2018 00:00;NISE;133.82;0;52.88;22.93;75.81;2.26;21.33;0;0
22-01-2018 00:00;23-01-2018 00:00;NISE;205.42;0;44.68;26.25;70.93;2.12;28.01;0;0
23-01-2018 00:00;24-01-2018 00:00;NISE;262.59;0;98.3;19.26;93.94;2.18;15.28;0;0
24-01-2018 00:00;25-01-2018 00:00;NISE;247.83;0;107.32;15.33;102.58;2.24;9.4;0;0
25-01-2018 00:00;26-01-2018 00:00;NISE;165.08;0;53.21;16.75;69.97;2.28;11.12;0;0
26-01-2018 00:00;27-01-2018 00:00;NISE;202.02;0;64.33;17.84;82.17;2.34;13.38;0;0
27-01-2018 00:00;28-01-2018 00:00;NISE;222.59;0;50.36;21.08;71.45;2.38;18.82;0;0
28-01-2018 00:00;29-01-2018 00:00;NISE;208.2;0;59.76;18.82;78.58;2.45;14.89;0;0
29-01-2018 00:00;30-01-2018 00:00;NISE;221.91;274.5;59.11;19.7;78.81;2.53;16.14;0;0
30-01-2018 00:00;31-01-2018 00:00;NISE;153.09;255.1;26.51;24.91;51.42;2.5;23.43;0;0
31-01-2018 00:00;01-02-2018 00:00;NISE;173.35;288.53;30.95;24.09;55.04;2.41;21.69;0;0
01-02-2018 00:00;02-02-2018 00:00;NISE;156.07;259.64;69.96;19.02;75.93;2.37;14.58;0;0
02-02-2018 00:00;03-02-2018 00:00;NISE;206.26;338.54;58.67;20.16;78.83;2.43;16.8;0;0
03-02-2018 00:00;04-02-2018 00:00;NISE;149.99;249.62;47.82;23.08;70.89;2.45;21.13;0;0
04-02-2018 00:00;05-02-2018 00:00;NISE;169.84;282.87;38.69;24.69;63.38;2.36;23.05;0;0
05-02-2018 00:00;06-02-2018 00:00;NISE;170.72;284.53;111.47;11.19;122.66;2.34;3.79;0;0
06-02-2018 00:00;07-02-2018 00:00;NISE;172.57;287.48;111.89;11.28;123.17;2.39;3.68;0;0
07-02-2018 00:00;08-02-2018 00:00;NISE;150.57;250.37;111.04;12.15;123.19;2.28;3.65;0;0
08-02-2018 00:00;09-02-2018 00:00;NISE;184.51;307.05;112.67;11.59;124.26;2.51;3.78;0;0
09-02-2018 00:00;10-02-2018 00:00;NISE;236.7;375.04;113.23;11.23;124.46;2.61;3.63;0;0
10-02-2018 00:00;11-02-2018 00:00;NISE;168.33;280.55;112.38;11.67;124.05;2.64;3.62;0;0
11-02-2018 00:00;12-02-2018 00:00;NISE;148.2;247;113.26;11.1;124.36;2.58;3.65;0;0
12-02-2018 00:00;13-02-2018 00:00;NISE;102.7;150.03;75.33;25.36;100.69;2.32;23.15;0;0
13-02-2018 00:00;14-02-2018 00:00;NISE;159.14;156.2;13.32;41.1;54.41;2.4;61.23;0;0
14-02-2018 00:00;15-02-2018 00:00;NISE;114.17;122.07;11.95;41.18;53.12;2.47;57.76;0;0
15-02-2018 00:00;16-02-2018 00:00;NISE;3.43;38.36;7.37;59.42;66.79;2.51;93.75;0;0
16-02-2018 00:00;17-02-2018 00:00;NISE;150.48;174.29;12.87;46.69;59.56;2.28;77.18;0;0
17-02-2018 00:00;18-02-2018 00:00;NISE;149.67;181.98;12.25;49.09;61.34;2.32;85.76;0;0
18-02-2018 00:00;19-02-2018 00:00;NISE;183.09;179.02;20.09;45.08;65.17;2.38;74.05;0;0
19-02-2018 00:00;20-02-2018 00:00;NISE;213.39;241.51;29.82;28.23;58.06;2.48;37.04;0;0
20-02-2018 00:00;21-02-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
21-02-2018 00:00;22-02-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
22-02-2018 00:00;23-02-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
23-02-2018 00:00;24-02-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
24-02-2018 00:00;25-02-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
25-02-2018 00:00;26-02-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
26-02-2018 00:00;27-02-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
27-02-2018 00:00;28-02-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
28-02-2018 00:00;01-03-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
01-03-2018 00:00;02-03-2018 00:00;NISE;110.56;216.99;19.89;42.46;62.35;2.46;60.62;0;0
02-03-2018 00:00;03-03-2018 00:00;NISE;100.47;164.01;15.28;50.62;65.9;2.49;84.18;0;0
03-03-2018 00:00;04-03-2018 00:00;NISE;97.04;167.28;14.58;45.01;59.59;2.36;77.54;0;0
04-03-2018 00:00;05-03-2018 00:00;NISE;74.93;159.67;16.91;41.43;58.34;2.32;63.06;0;0
05-03-2018 00:00;06-03-2018 00:00;NISE;75.54;148.78;16.56;41.57;58.14;2.2;59.31;0;0
06-03-2018 00:00;07-03-2018 00:00;NISE;62.41;119.81;12.27;48.03;60.3;2.02;82.53;0;0
07-03-2018 00:00;08-03-2018 00:00;NISE;58.16;133.69;12.43;48.41;60.85;2.05;79.77;0;0
08-03-2018 00:00;09-03-2018 00:00;NISE;67.5;151.18;17.01;46.66;63.67;2.22;75.93;0;0
09-03-2018 00:00;10-03-2018 00:00;NISE;108.21;189.68;17.6;46.42;64.02;2.37;76.61;0;0
10-03-2018 00:00;11-03-2018 00:00;NISE;61.82;149.98;15.23;46.05;61.28;2.29;76.73;0;0
11-03-2018 00:00;12-03-2018 00:00;NISE;61.38;149.87;11.05;52.16;63.21;2.24;93.66;0;0
12-03-2018 00:00;13-03-2018 00:00;NISE;77.47;181.32;16.6;46.42;63.03;2.3;85.52;0;0
13-03-2018 00:00;14-03-2018 00:00;NISE;78.06;176.78;26.19;45.21;71.4;2.3;83.25;0;0
14-03-2018 00:00;15-03-2018 00:00;NISE;60.73;190.19;13.34;49.85;63.19;2.29;86.8;0;0
15-03-2018 00:00;16-03-2018 00:00;NISE;67.49;213.44;16.88;40.54;57.42;2.24;61.04;0;0
16-03-2018 00:00;17-03-2018 00:00;NISE;80.75;194.68;17.81;45.19;63;2.27;81.98;0;0
17-03-2018 00:00;18-03-2018 00:00;NISE;81.54;156.3;11.83;49;60.83;2.23;76.78;0;0
18-03-2018 00:00;19-03-2018 00:00;NISE;75.04;142.79;18.83;35.79;54.62;0;46.91;0;0
19-03-2018 00:00;20-03-2018 00:00;NISE;67.13;138.57;23.06;34.08;57.14;0;44.91;0;0
20-03-2018 00:00;21-03-2018 00:00;NISE;92.52;169.62;23.96;37.72;61.68;0;53.24;0;0
21-03-2018 00:00;22-03-2018 00:00;NISE;91.21;205.55;23.47;36.89;60.37;0;50.48;0;0
22-03-2018 00:00;23-03-2018 00:00;NISE;79.98;168.09;16.41;40.92;57.33;1.31;59.97;0;0
23-03-2018 00:00;24-03-2018 00:00;NISE;65.37;142.52;11.9;44.23;56.14;1.24;66.8;0;0
24-03-2018 00:00;25-03-2018 00:00;NISE;80.4;170.44;13.85;44.67;58.52;1.42;71.39;0;0
25-03-2018 00:00;26-03-2018 00:00;NISE;72.32;158.53;9.95;48.67;58.62;1.41;78.08;0;0
26-03-2018 00:00;27-03-2018 00:00;NISE;87.57;180.91;14.67;45.03;59.71;1.15;71.55;0;0
27-03-2018 00:00;28-03-2018 00:00;NISE;84.9;193.1;22.31;37.9;60.21;1.52;57.28;0;0
28-03-2018 00:00;29-03-2018 00:00;NISE;85.63;186.73;26.73;38.38;65.11;1.65;58.58;0;0
29-03-2018 00:00;30-03-2018 00:00;NISE;86.65;176.79;37.87;22.65;60.52;2.32;21.14;0;0
30-03-2018 00:00;31-03-2018 00:00;NISE;89.03;200.49;37.11;21.13;58.24;3.35;18.38;0;0
31-03-2018 00:00;01-04-2018 00:00;NISE;99.08;236.67;36.18;19.01;55.2;3.31;14.9;0;0
01-04-2018 00:00;02-04-2018 00:00;NISE;98.11;158.64;31.37;19.53;50.9;5.09;14.68;0;0
02-04-2018 00:00;03-04-2018 00:00;NISE;66.54;151.12;33.45;21.64;55.1;3.89;16.58;0;0
03-04-2018 00:00;04-04-2018 00:00;NISE;90.56;187.98;33.01;18.88;51.89;3.18;15.31;0;0
04-04-2018 00:00;05-04-2018 00:00;NISE;101.42;215.99;35.72;19.28;55.01;3.2;15.9;0;0
05-04-2018 00:00;06-04-2018 00:00;NISE;118.51;260.91;69.4;20.31;50.41;3.24;17.55;0;0
06-04-2018 00:00;07-04-2018 00:00;NISE;75.51;191.61;29.92;21.29;51.22;2.56;18.45;0;0
07-04-2018 00:00;08-04-2018 00:00;NISE;82.68;144.26;34.08;18.83;52.91;5.63;13.43;0;0
08-04-2018 00:00;09-04-2018 00:00;NISE;57.94;137.53;38.35;17.27;55.62;5.46;11.53;0;0
09-04-2018 00:00;10-04-2018 00:00;NISE;43.75;105.37;41;16.64;57.65;5.11;10.68;0;0
10-04-2018 00:00;11-04-2018 00:00;NISE;84.58;229.36;37.05;17.66;54.71;5.13;12.06;0;0
11-04-2018 00:00;12-04-2018 00:00;NISE;42.4;109.39;39.16;17.11;56.28;4.89;11.32;0;0
12-04-2018 00:00;13-04-2018 00:00;NISE;18.3;87.41;37.82;18.26;56.09;4.65;12.87;0;0
13-04-2018 00:00;14-04-2018 00:00;NISE;10;147.4;33.91;18.96;52.87;5.02;13.95;0;0
14-04-2018 00:00;15-04-2018 00:00;NISE;63.81;188.58;30.72;20.75;51.47;5.6;17;0;0
15-04-2018 00:00;16-04-2018 00:00;NISE;127.28;188.81;35.72;18.12;53.84;5.8;12.72;0;0
16-04-2018 00:00;17-04-2018 00:00;NISE;200.14;302.2;34.29;18.43;52.72;5.92;13.13;0;0
17-04-2018 00:00;18-04-2018 00:00;NISE;154.77;243.94;41.52;16.43;57.95;5.64;10.39;0;0
18-04-2018 00:00;19-04-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
19-04-2018 00:00;20-04-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
20-04-2018 00:00;21-04-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
21-04-2018 00:00;22-04-2018 00:00;NISE;23.04;244.25;0;0;0;0.4;0;0;0
22-04-2018 00:00;23-04-2018 00:00;NISE;42.09;202.62;0;0;0;0.34;0;0;0
23-04-2018 00:00;24-04-2018 00:00;NISE;62.48;197.27;0.79;202.44;204.78;0.91;50.71;0;0
24-04-2018 00:00;25-04-2018 00:00;NISE;78.08;232.21;0.74;0;0;0.6;35.39;0;0
25-04-2018 00:00;26-04-2018 00:00;NISE;82.1;190.05;79.63;4.36;45.98;2.46;33.67;0;0
26-04-2018 00:00;27-04-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
27-04-2018 00:00;28-04-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
28-04-2018 00:00;29-04-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
29-04-2018 00:00;30-04-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
30-04-2018 00:00;01-05-2018 00:00;NISE;79.25;241.55;15.47;11.24;25.71;0.28;35.91;0;0
01-05-2018 00:00;02-05-2018 00:00;NISE;56.98;134.9;16.84;12.44;28.27;0.23;30.84;0;0
02-05-2018 00:00;03-05-2018 00:00;NISE;58.92;153.22;15.78;11.93;26.72;0.24;29.33;0;0
03-05-2018 00:00;04-05-2018 00:00;NISE;44.98;100.75;18;14.06;31.32;0.2;24;0;0
04-05-2018 00:00;05-05-2018 00:00;NISE;46.09;90.86;17.79;13.77;30.59;0.28;32.27;0;0
05-05-2018 00:00;06-05-2018 00:00;NISE;69.26;150.05;15.44;14.65;29.09;0.35;28.57;0;0
06-05-2018 00:00;07-05-2018 00:00;NISE;107.3;224.24;17.18;18.31;34.48;0.57;18.76;0;0
07-05-2018 00:00;08-05-2018 00:00;NISE;100.17;282.06;13.2;16.7;28.89;0.48;17.75;0;0
08-05-2018 00:00;09-05-2018 00:00;NISE;48.9;121.61;14.8;14.61;28.44;0.32;25.63;0;0
09-05-2018 00:00;10-05-2018 00:00;NISE;70.27;114.5;19.35;20.7;39.09;0.45;24.2;0;0
10-05-2018 00:00;11-05-2018 00:00;NISE;90.97;159.3;22.8;22.3;44.1;0.57;28.59;0;0
11-05-2018 00:00;12-05-2018 00:00;NISE;139.61;276.62;23.68;24.23;46.91;0.79;27.12;0;0
12-05-2018 00:00;13-05-2018 00:00;NISE;158.37;351.04;26.08;24.1;49.18;0.94;37.03;0;0
13-05-2018 00:00;14-05-2018 00:00;NISE;103.59;196.29;49.33;21.82;49.94;0.86;30.1;0;0
14-05-2018 00:00;15-05-2018 00:00;NISE;43.02;185.88;104.03;16.75;29.25;0.79;34.42;0;0
15-05-2018 00:00;16-05-2018 00:00;NISE;46.67;305.49;16.28;18.65;33.96;0.92;29.93;0;0
16-05-2018 00:00;17-05-2018 00:00;NISE;82.28;344.85;34.66;19.64;37.49;0.88;24.69;0;0
17-05-2018 00:00;18-05-2018 00:00;NISE;72.96;257.01;18.46;23.82;41.3;0.94;28.23;0;0
18-05-2018 00:00;19-05-2018 00:00;NISE;95.87;239.74;10.71;18.36;28.07;0.97;31.16;0;0
19-05-2018 00:00;20-05-2018 00:00;NISE;92.89;209.82;19.7;25.54;44.29;1.08;18.03;0;0
20-05-2018 00:00;21-05-2018 00:00;NISE;71.97;214.46;19.59;27.54;46.14;1.01;22.15;0;0
21-05-2018 00:00;22-05-2018 00:00;NISE;73.94;208.8;13.25;23.75;36.01;1.07;25.1;0;0
22-05-2018 00:00;23-05-2018 00:00;NISE;87.73;226.94;14.61;25.64;35.39;1.15;26.47;0;0
23-05-2018 00:00;24-05-2018 00:00;NISE;125.21;409.88;12.84;27.14;38.99;1.55;2.42;0;0
24-05-2018 00:00;25-05-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
25-05-2018 00:00;26-05-2018 00:00;NISE;84.44;190.22;14.38;38.42;51.82;1.16;16.59;0;0
26-05-2018 00:00;27-05-2018 00:00;NISE;95.39;194.51;21.58;48.12;68.68;1.37;22.25;0;0
27-05-2018 00:00;28-05-2018 00:00;NISE;79.56;191.47;38.08;45.71;69.72;1.27;19.64;0;0
28-05-2018 00:00;29-05-2018 00:00;NISE;98.26;222.32;15.08;39.4;53.48;1.47;17.41;0;0
29-05-2018 00:00;30-05-2018 00:00;NISE;147.39;244.8;17.64;38.45;55.09;1.52;28.06;0;0
30-05-2018 00:00;31-05-2018 00:00;NISE;78.99;214.12;37.52;28.01;49.55;1.37;25.56;0;0
31-05-2018 00:00;01-06-2018 00:00;NISE;99.91;185.57;40.45;31.16;50.62;1.52;22.84;0;0
01-06-2018 00:00;02-06-2018 00:00;NISE;84.59;207.67;20.99;28.29;48.28;1.51;29.86;0;0
02-06-2018 00:00;03-06-2018 00:00;NISE;53.12;144.71;20.53;27.2;46.73;1.42;30.89;0;0
03-06-2018 00:00;04-06-2018 00:00;NISE;69.4;133.23;20.88;27.27;47.15;1.54;29.12;0;0
04-06-2018 00:00;05-06-2018 00:00;NISE;75.98;158.96;22.85;27.04;48.9;1.57;31.24;0;0
05-06-2018 00:00;06-06-2018 00:00;NISE;70.4;135.87;27.6;27.1;53.7;1.52;28.59;0;0
06-06-2018 00:00;07-06-2018 00:00;NISE;84.19;147.91;30.23;30.85;60.08;1.58;26.66;0;0
07-06-2018 00:00;08-06-2018 00:00;NISE;85.49;137.59;35.65;36.91;71.56;1.66;28.92;0;0
08-06-2018 00:00;09-06-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
09-06-2018 00:00;10-06-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
10-06-2018 00:00;11-06-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
11-06-2018 00:00;12-06-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
12-06-2018 00:00;13-06-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
13-06-2018 00:00;14-06-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
14-06-2018 00:00;15-06-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
15-06-2018 00:00;16-06-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
16-06-2018 00:00;17-06-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
17-06-2018 00:00;18-06-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
18-06-2018 00:00;19-06-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
19-06-2018 00:00;20-06-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
20-06-2018 00:00;21-06-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
21-06-2018 00:00;22-06-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
22-06-2018 00:00;23-06-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
23-06-2018 00:00;24-06-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
24-06-2018 00:00;25-06-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
25-06-2018 00:00;26-06-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
26-06-2018 00:00;27-06-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
27-06-2018 00:00;28-06-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
28-06-2018 00:00;29-06-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
29-06-2018 00:00;30-06-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
30-06-2018 00:00;01-07-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
01-07-2018 00:00;02-07-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
02-07-2018 00:00;03-07-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
03-07-2018 00:00;04-07-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
04-07-2018 00:00;05-07-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
05-07-2018 00:00;06-07-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
06-07-2018 00:00;07-07-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
07-07-2018 00:00;08-07-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
08-07-2018 00:00;09-07-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
09-07-2018 00:00;10-07-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
10-07-2018 00:00;11-07-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
11-07-2018 00:00;12-07-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
12-07-2018 00:00;13-07-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
13-07-2018 00:00;14-07-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
14-07-2018 00:00;15-07-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
15-07-2018 00:00;16-07-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
16-07-2018 00:00;17-07-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
17-07-2018 00:00;18-07-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
18-07-2018 00:00;19-07-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
19-07-2018 00:00;20-07-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
20-07-2018 00:00;21-07-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
21-07-2018 00:00;22-07-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
22-07-2018 00:00;23-07-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
23-07-2018 00:00;24-07-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
24-07-2018 00:00;25-07-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
25-07-2018 00:00;26-07-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
26-07-2018 00:00;27-07-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
27-07-2018 00:00;28-07-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
28-07-2018 00:00;29-07-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
29-07-2018 00:00;30-07-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
30-07-2018 00:00;31-07-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
31-07-2018 00:00;01-08-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
01-08-2018 00:00;02-08-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
02-08-2018 00:00;03-08-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
03-08-2018 00:00;04-08-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
04-08-2018 00:00;05-08-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
05-08-2018 00:00;06-08-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
06-08-2018 00:00;07-08-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
07-08-2018 00:00;08-08-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
08-08-2018 00:00;09-08-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
09-08-2018 00:00;10-08-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
10-08-2018 00:00;11-08-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
11-08-2018 00:00;12-08-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
12-08-2018 00:00;13-08-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
13-08-2018 00:00;14-08-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
14-08-2018 00:00;15-08-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
15-08-2018 00:00;16-08-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
16-08-2018 00:00;17-08-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
17-08-2018 00:00;18-08-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
18-08-2018 00:00;19-08-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
19-08-2018 00:00;20-08-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
20-08-2018 00:00;21-08-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
21-08-2018 00:00;22-08-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
22-08-2018 00:00;23-08-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
23-08-2018 00:00;24-08-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
24-08-2018 00:00;25-08-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
25-08-2018 00:00;26-08-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
26-08-2018 00:00;27-08-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
27-08-2018 00:00;28-08-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
28-08-2018 00:00;29-08-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
29-08-2018 00:00;30-08-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
30-08-2018 00:00;31-08-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
31-08-2018 00:00;01-09-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
01-09-2018 00:00;02-09-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
02-09-2018 00:00;03-09-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
03-09-2018 00:00;04-09-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
04-09-2018 00:00;05-09-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
05-09-2018 00:00;06-09-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
06-09-2018 00:00;07-09-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
07-09-2018 00:00;08-09-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
08-09-2018 00:00;09-09-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
09-09-2018 00:00;10-09-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
10-09-2018 00:00;11-09-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
11-09-2018 00:00;12-09-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
12-09-2018 00:00;13-09-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
13-09-2018 00:00;14-09-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
14-09-2018 00:00;15-09-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
15-09-2018 00:00;16-09-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
16-09-2018 00:00;17-09-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
17-09-2018 00:00;18-09-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
18-09-2018 00:00;19-09-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
19-09-2018 00:00;20-09-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
20-09-2018 00:00;21-09-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
21-09-2018 00:00;22-09-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
22-09-2018 00:00;23-09-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
23-09-2018 00:00;24-09-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
24-09-2018 00:00;25-09-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
25-09-2018 00:00;26-09-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
26-09-2018 00:00;27-09-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
27-09-2018 00:00;28-09-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
28-09-2018 00:00;29-09-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
29-09-2018 00:00;30-09-2018 00:00;NISE;0;0;0;0;0;0;0;0;0
